"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"AbilityEffectAssetCatalog","10004","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","4451608846507344186","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=4451608846507344186"
"AbilityEffectAssetCatalog","10004","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","1489180232012497210","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=1489180232012497210"
"AbilityEffectAssetCatalog","10005","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","3311274207198547504","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445779}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445780}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445781}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445782}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445783}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445784}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445785}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445786}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445787}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445788}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865891978445779,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":10,""limit"":0}},{""rid"":5724865891978445780,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":20,""limit"":0}},{""rid"":5724865891978445781,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":30,""limit"":0}},{""rid"":5724865891978445782,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":40,""limit"":0}},{""rid"":5724865891978445783,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":50,""limit"":0}},{""rid"":5724865891978445784,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":60,""limit"":0}},{""rid"":5724865891978445785,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":70,""limit"":0}},{""rid"":5724865891978445786,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":80,""limit"":0}},{""rid"":5724865891978445787,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":90,""limit"":0}},{""rid"":5724865891978445788,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}}]}}","general-common-9533.bundle#PathID=3311274207198547504"
"AbilityEffectAssetCatalog","10005","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","6992904009254211120","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=6992904009254211120"
"AbilityEffectAssetCatalog","10005","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","2753638500452896304","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=2753638500452896304"
"AbilityEffectAssetCatalog","10006","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","-5280821768654312237","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445779}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445780}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445781}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445782}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445783}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445784}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445785}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445786}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445787}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445788}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865891978445779,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":110,""limit"":0}},{""rid"":5724865891978445780,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":120,""limit"":0}},{""rid"":5724865891978445781,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":130,""limit"":0}},{""rid"":5724865891978445782,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":140,""limit"":0}},{""rid"":5724865891978445783,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":150,""limit"":0}},{""rid"":5724865891978445784,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":160,""limit"":0}},{""rid"":5724865891978445785,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":170,""limit"":0}},{""rid"":5724865891978445786,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":180,""limit"":0}},{""rid"":5724865891978445787,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":190,""limit"":0}},{""rid"":5724865891978445788,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}}]}}","general-common-9533.bundle#PathID=-5280821768654312237"
"AbilityEffectAssetCatalog","10006","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","8433756998244084947","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=8433756998244084947"
"AbilityEffectAssetCatalog","10006","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","7950867739058678995","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=7950867739058678995"
"AbilityEffectAssetCatalog","10007","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","4540662327831907934","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778127}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778128}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778129}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778130}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778131}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778132}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778133}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778134}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778135}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778136}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892082778127,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":10,""limit"":0}},{""rid"":5724865892082778128,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":20,""limit"":0}},{""rid"":5724865892082778129,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":30,""limit"":0}},{""rid"":5724865892082778130,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":40,""limit"":0}},{""rid"":5724865892082778131,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":50,""limit"":0}},{""rid"":5724865892082778132,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":60,""limit"":0}},{""rid"":5724865892082778133,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":70,""limit"":0}},{""rid"":5724865892082778134,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":80,""limit"":0}},{""rid"":5724865892082778135,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":90,""limit"":0}},{""rid"":5724865892082778136,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}}]}}","general-common-9533.bundle#PathID=4540662327831907934"
"AbilityEffectAssetCatalog","10007","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","8433349941452426846","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=8433349941452426846"
"AbilityEffectAssetCatalog","10007","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-6236266462021464482","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-6236266462021464482"
"AbilityEffectAssetCatalog","10008","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","8709404202695966597","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778127}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778128}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778129}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778130}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778131}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778132}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778133}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778134}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778135}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778136}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892082778127,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":110,""limit"":0}},{""rid"":5724865892082778128,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":120,""limit"":0}},{""rid"":5724865892082778129,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":130,""limit"":0}},{""rid"":5724865892082778130,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":140,""limit"":0}},{""rid"":5724865892082778131,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":150,""limit"":0}},{""rid"":5724865892082778132,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":160,""limit"":0}},{""rid"":5724865892082778133,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":170,""limit"":0}},{""rid"":5724865892082778134,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":180,""limit"":0}},{""rid"":5724865892082778135,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":190,""limit"":0}},{""rid"":5724865892082778136,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}}]}}","general-common-9533.bundle#PathID=8709404202695966597"
"AbilityEffectAssetCatalog","10008","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","-3698490245801525371","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-3698490245801525371"
"AbilityEffectAssetCatalog","10008","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-5726402423097999483","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-5726402423097999483"
"AbilityEffectAssetCatalog","10009","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","-7869222332208031554","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778247}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778248}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778249}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778250}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778251}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778252}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778253}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778254}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778255}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":90,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892082778256}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892082778247,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":10,""limit"":0}},{""rid"":5724865892082778248,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":20,""limit"":0}},{""rid"":5724865892082778249,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":30,""limit"":0}},{""rid"":5724865892082778250,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":40,""limit"":0}},{""rid"":5724865892082778251,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":50,""limit"":0}},{""rid"":5724865892082778252,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":60,""limit"":0}},{""rid"":5724865892082778253,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":70,""limit"":0}},{""rid"":5724865892082778254,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":80,""limit"":0}},{""rid"":5724865892082778255,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":90,""limit"":0}},{""rid"":5724865892082778256,""type"":{""class"":""AttackContinuousProbabilityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}}]}}","general-common-9533.bundle#PathID=-7869222332208031554"
